TF,SHAP_diff
ATF1,-0.0001780330781302658
ATF2,-0.00022177635751863945
ATF3,-0.0003767030973107554
ATF5,0.00013625019037801026
BACH2,0.00010535540672461494
BATF,0.0007360934468188249
BCL11A,4.366461943528396e-05
BHLHE41,-3.799284414146994e-05
CEBPA,3.463237769716755e-05
CEBPB,-2.257113190330585e-05
CEBPD,0.00010076461361597841
CEBPG,6.746194353359737e-05
CREB3,0.00014524044334538353
CREB3L2,0.00021855297178800099
CREB3L3,0.006420592360286742
CREBZF,-9.910828581885053e-05
DBP,-1.4073995033831e-06
E2F1,-0.0001281209653755671
E2F2,-0.00018746381643630552
E2F4,-3.486307699283088e-05
E2F6,-3.811248821670738e-05
E2F7,-0.00031211575760382984
E2F8,-0.00014139279372066586
EGR1,7.1246486416274e-05
ELF1,0.00013419598359384907
ELF3,-0.00021429228960209538
ELF4,0.00033238239984053605
ELK1,-0.00012905621454172058
ELK3,-0.0006337365122489571
ELK4,0.00131507895885708
EOMES,-0.0005797315103011622
ESRRA,-0.00011254922073071605
ETS1,-0.002038452930233427
ETS2,-3.631230973066337e-05
ETV2,-7.167961368184609e-05
ETV3,-6.36787054365904e-05
ETV4,-3.723973498208338e-05
ETV5,0.00011331139397623674
ETV6,1.7102694613318402e-05
ETV7,-0.0001668955474214501
FLI1,0.0004727747815932935
FOS,-0.015503416265662859
FOSB,-0.04078152446869289
FOSL2,-0.00041648846306270137
FOXM1,-0.004473858765279711
FOXP3,-0.0002115256501403863
GABPA,-0.0005946816710491669
GATA1,9.16399219094928e-06
GATA2,7.309394142869219e-05
GATA3,0.00019153463153753672
GFI1B,-0.00012249478740469856
GMEB1,-0.0002437622949274794
GTF3A,0.007075581736228288
HES1,-0.000206448911559185
HMGA1,0.018029749000537526
HNF1B,0.0007356250915826649
HOXA10,9.748350600118254e-05
HOXA9,0.0003876209178753354
HOXB2,-4.129765476463507e-05
HOXC5,-6.512972948054977e-05
HOXC9,0.0001274279144444705
IKZF1,-4.067954436696655e-05
IKZF2,3.00562356504256e-05
IRF1,-0.0002545597861106451
IRF3,-0.00033995402287490564
IRF5,8.910411003247753e-05
IRF7,8.978946805116403e-05
IRF8,7.350571081159897e-05
JUN,-0.024405036497828984
JUND,0.018735847187992184
KLF12,0.0001677436944482452
KLF13,-0.001188366876285261
KLF2,0.007087731437671349
KLF4,6.978727987376734e-05
KLF6,0.007069110827345475
LEF1,0.0007954999250894567
LHX1,-0.00021765386298102597
MAFB,-0.00015176988362174007
MAFF,-3.8992486927916847e-05
MAFG,0.000876219913115804
MAFK,0.000161287178284103
MBD2,0.0001529571823584216
MBNL2,-0.0005654609603090143
MITF,-7.69070800054526e-05
MSC,9.200134533035131e-05
MXD4,0.00026923582954714576
MYC,0.0013107643645028826
NCOA1,0.00038448950697084677
NFATC2,0.0009821602932238993
NFE2,7.594685398337235e-05
NFE2L3,0.0006288203352595765
NFIA,5.278229974149568e-05
NFKB1,0.00531258409537941
NFKB2,4.223081734464878e-05
NFYB,-0.0013361226675180616
NFYC,-0.0007284784970927917
NHLH1,9.753079020974373e-05
NR2C2,0.00028327139389478016
NR3C1,0.0001287840193782219
ONECUT2,-3.260641236747861e-06
OTX2,0.0003260481860657235
PATZ1,8.180256878950076e-05
PAX2,0.00027768679033834986
PBX1,0.00016843726721754373
POU2F1,0.00016269854322629177
POU2F2,-9.72897876046136e-05
POU6F1,-1.565129351481614e-05
PPARG,-0.0001055620761981935
PURA,0.0010261128475592598
RARA,0.00014167255674695845
REL,-0.00017814034777916595
RELB,8.435403477759782e-05
RFX5,3.338480630144231e-05
RORC,0.00022568202430895394
RXRA,7.336823012506178e-05
SETDB1,0.0002122289624164172
SMAD3,0.00016366650836446598
SOX4,-9.487370578806785e-05
SP3,5.638051468353349e-05
SP4,0.0005241993119221766
SPI1,0.00030915584858193636
SPIB,0.0001677433332033449
SREBF1,0.000426707341813099
SREBF2,0.0008343478156153422
STAT1,-0.0005245550164622567
STAT5A,-0.0015179867458494402
TAL1,-4.836670336210746e-05
TBX21,2.2837272384803032e-05
TCF3,0.00017620439760547392
TCF4,-1.0999512061989039e-05
TCF7L1,0.00013372882749321108
TCF7L2,0.00019997468206307158
TEAD3,0.0002643042560146561
TEAD4,-4.82723185368735e-07
TFAP4,-0.0002205885105427162
TFDP1,-0.00020382049787487589
THAP11,-0.0002727548030312297
TLX2,-0.00018836199645502088
TP53,-0.0001670810500608342
TP73,-0.000124379215461009
VEZF1,8.402773236699265e-05
XBP1,-0.00043031018564316956
YBX1,-0.004005370005696743
YY2,-8.41312548262498e-05
ZBTB17,-9.386192850105717e-05
ZBTB20,-0.00038366992068848764
ZBTB25,6.361901357254944e-05
ZNF225,-0.0001611616409771681
ZNF35,0.00012670925080886285
ZNF354B,0.00025846070750996816
ZNF354C,0.00015651020521602416
ZNF367,-3.525815662510732e-06
ZNF407,0.0009586594013976005
ZNF580,-0.0002996911026656912
