TF,SHAP_diff
ATF1,5.87770180603537e-05
ATF2,3.565144049432136e-05
ATF3,-1.074073342614923e-05
ATF5,-0.0001630124778679874
BACH2,-0.00016589871688110959
BATF,-0.0012869957151773492
BCL11A,6.628875637877126e-05
BHLHE41,-4.342604505907529e-05
CEBPA,0.00012588362782868802
CEBPB,3.13565239986611e-05
CEBPD,1.835924976829499e-06
CEBPG,9.665771318605538e-05
CREB3,-6.399162320242875e-05
CREB3L2,-4.609687264369922e-05
CREB3L3,-0.003888369878893851
CREBZF,-0.00015684342522665623
DBP,2.7905821829523106e-05
E2F1,0.00014043781900255884
E2F2,-0.0005904573886751695
E2F4,7.351554101416985e-05
E2F6,-2.1099091880892938e-05
E2F7,-0.00016786659719991563
E2F8,0.0003675888146555228
EGR1,-0.00018944719972575108
ELF1,-0.00016385578357901333
ELF3,-8.332517929141955e-05
ELF4,0.00011254576508850611
ELK1,7.102208044804543e-05
ELK3,0.00029479030244918014
ELK4,-0.0004989643580379905
EOMES,-0.0009224840698127906
ESRRA,0.0001615437338854756
ETS1,0.0005970690267390931
ETS2,-0.00012194669943217808
ETV2,9.24394505913295e-05
ETV3,9.562158894332197e-05
ETV4,5.076528570119436e-05
ETV5,0.00013725043245159846
ETV6,-5.126196007342649e-05
ETV7,-0.000280449551775526
FLI1,9.805510412056863e-05
FOS,0.0041682915639682325
FOSB,0.01857710578307837
FOSL2,-0.0001735688701050011
FOXM1,-0.005424722608887338
FOXP3,-0.00045707838322609114
GABPA,8.431309438763375e-05
GATA1,0.00010994058837039461
GATA2,-0.00010747348034428008
GATA3,-5.6592941911912686e-05
GFI1B,-0.00011217746899295941
GMEB1,-0.0002728497498416629
GTF3A,0.0025008693670396575
HES1,-3.716264884385178e-06
HMGA1,0.004174083221520435
HNF1B,0.0004638648288768764
HOXA10,-4.146774233097778e-05
HOXA9,-2.5300064707584497e-05
HOXB2,-8.712806494655205e-06
HOXC5,-5.951940752620774e-05
HOXC9,-9.332721519467687e-06
IKZF1,-0.00013867313449210356
IKZF2,-9.277781127427292e-05
IRF1,0.00022872941275300343
IRF3,-0.00029937654257451176
IRF5,-1.7089665294860464e-05
IRF7,9.950856069699767e-05
IRF8,-0.00010132329572858092
JUN,0.010383050182830072
JUND,-0.0006279574273161678
KLF12,-3.4275388695209665e-05
KLF13,7.673245998107613e-05
KLF2,0.0012442551882392466
KLF4,-2.1109682131236516e-05
KLF6,-0.004261926348383877
LEF1,-0.00030418289851791205
LHX1,-0.00010697630065355911
MAFB,-3.31810908013728e-05
MAFF,-8.300501369873707e-05
MAFG,-0.00024255891564342252
MAFK,3.116462954083742e-05
MBD2,-0.00022081415311364937
MBNL2,0.00018273921621530823
MITF,0.00011550750933777454
MSC,0.0003620196700610919
MXD4,0.0006878946808068555
MYC,0.0004495426463812812
NCOA1,-0.00010924360050503023
NFATC2,-0.0018919340895795552
NFE2,-1.611984480545597e-06
NFE2L3,-8.528123247065041e-05
NFIA,-1.0200906646761157e-05
NFKB1,-0.0011355900066590825
NFKB2,4.289350059551826e-05
NFYB,-0.0005465084654240828
NFYC,0.00013139715152411536
NHLH1,-1.929078784666375e-05
NR2C2,-0.00014484977572514542
NR3C1,-0.000337026650047832
ONECUT2,-2.559914903252844e-05
OTX2,-0.0002236916043573281
PATZ1,-1.593487510452113e-05
PAX2,-1.4747734274516308e-05
PBX1,3.8957285923942956e-05
POU2F1,-7.956222017950766e-05
POU2F2,-0.0006184828401885176
POU6F1,-1.5617028859907424e-05
PPARG,-0.000627982883083637
PURA,-0.0002099771403573131
RARA,0.00019539110690886278
REL,-0.0002328835950624332
RELB,0.00019173594180636982
RFX5,-6.720161650490192e-06
RORC,-0.00038427884949978404
RXRA,-5.7499743430273545e-05
SETDB1,-5.8212145155557636e-05
SMAD3,-3.173720934479053e-05
SOX4,-7.576334716790456e-05
SP3,8.162482627545392e-05
SP4,-0.00024525383681859496
SPI1,-3.709995477698404e-05
SPIB,5.328962548039827e-06
SREBF1,-0.00044716017227415625
SREBF2,-0.00015932214935724867
STAT1,0.0003676676208995668
STAT5A,-0.003193638692700844
TAL1,-3.600092111625332e-05
TBX21,-0.005134081018320805
TCF3,0.00012048186395479489
TCF4,3.973531048259202e-06
TCF7L1,-1.535377302589012e-05
TCF7L2,-0.00011759185607387758
TEAD3,-2.7533685390699757e-05
TEAD4,-0.00018654735643278467
TFAP4,-0.0004032146271339421
TFDP1,6.9902699687252975e-06
THAP11,0.00019356353275892785
TLX2,-0.001070645926679621
TP53,-2.5713127303372555e-05
TP73,8.111893770885661e-05
VEZF1,-8.199831745212249e-05
XBP1,0.0002059145718018771
YBX1,-0.0008944426584938979
YY2,4.891231600977463e-05
ZBTB17,2.5439611711667043e-05
ZBTB20,-0.00019707426310986424
ZBTB25,-9.3706461615999e-06
ZNF225,-0.00016555659319179112
ZNF35,-3.145459567486588e-05
ZNF354B,-0.0001016192945010891
ZNF354C,-0.00012795397037510103
ZNF367,0.00011064346822873813
ZNF407,-0.0002598055368929084
ZNF580,0.0003009837809647152
