TF,SHAP_diff
ATF1,1.3279843304055743e-05
ATF2,-4.2030616401820166e-05
ATF3,-0.0007234541134873058
ATF5,-0.0009128086881503373
BACH2,4.542675034604572e-05
BATF,-0.0007516386989185544
BCL11A,2.6644054246070365e-05
BHLHE41,-1.196622409686732e-05
CEBPA,-0.00033214327613314464
CEBPB,-0.000127163822402549
CEBPD,-4.5303717270851915e-05
CEBPG,-7.69069838740718e-05
CREB3,-9.224961066433201e-05
CREB3L2,0.00020360782421483968
CREB3L3,-0.005500416430656327
CREBZF,-0.00033983510106181335
DBP,1.4562687951418733e-05
E2F1,-0.00019747124610771863
E2F2,-0.0007511267243889054
E2F4,-0.0001545971346259976
E2F6,-0.00013423503377397514
E2F7,-0.0001425573986604997
E2F8,8.447382133715422e-05
EGR1,2.2544294759484788e-05
ELF1,0.00014619446299686187
ELF3,-0.0004484566945374591
ELF4,0.0001882889400792184
ELK1,-8.831109272562712e-05
ELK3,-0.0011275618604448133
ELK4,0.0014154206209560406
EOMES,-0.0016542864550109424
ESRRA,-6.717425149360744e-05
ETS1,-0.0017045084203686528
ETS2,0.00012756640365606606
ETV2,-7.881694077938224e-05
ETV3,-9.65764559169926e-05
ETV4,6.975166859184937e-06
ETV5,5.4415035687197365e-05
ETV6,-0.0002053192139782476
ETV7,-0.0002134644655817367
FLI1,0.0006288265944586239
FOS,-0.02940997972921515
FOSB,-0.06524554161532599
FOSL2,-0.0006686661661532624
FOXM1,0.001377584828610023
FOXP3,-0.0016050030853999202
GABPA,-0.00047269202975524843
GATA1,0.00022104317565587204
GATA2,-1.5428194011022548e-05
GATA3,0.00015439182870711663
GFI1B,-1.4499839924097746e-05
GMEB1,-0.0008239772583952639
GTF3A,0.008851221647887859
HES1,-0.00031024641081404654
HMGA1,0.005396977868223878
HNF1B,0.00031248284786678773
HOXA10,0.00027060395815594435
HOXA9,0.0006649372361183327
HOXB2,-0.00016804299675836213
HOXC5,-0.00014397199578930747
HOXC9,0.0001458978138825805
IKZF1,8.835044956112877e-05
IKZF2,1.9974580121902255e-06
IRF1,-0.002062981533970926
IRF3,-0.0004804975819293337
IRF5,-0.0013677848944455707
IRF7,0.0002160850761318023
IRF8,0.00041981512919935925
JUN,-0.04269945549509734
JUND,0.1327499178462487
KLF12,0.00013722223100943375
KLF13,-0.0007383604330961809
KLF2,0.006019170307556047
KLF4,0.0009035015779755812
KLF6,0.007927662968027499
LEF1,0.0004820174234333287
LHX1,-0.0002660480516385006
MAFB,-0.0015364668256204566
MAFF,0.00014588599266481764
MAFG,0.0017802559859701576
MAFK,1.4191427484082251e-05
MBD2,0.0005319988633106066
MBNL2,-0.00043017316115748997
MITF,0.0007303840769794655
MSC,6.278279381706036e-06
MXD4,0.0038732762775223486
MYC,0.0011042096587943226
NCOA1,0.00023278930384531882
NFATC2,0.0009059693050899652
NFE2,0.0004091941659253816
NFE2L3,0.0015029885717721251
NFIA,6.978707990574386e-05
NFKB1,0.008207950268250847
NFKB2,-0.00012441752302227123
NFYB,-0.000806454151061385
NFYC,-0.00019089795707929265
NHLH1,2.666774494042825e-05
NR2C2,0.00010373997976261631
NR3C1,0.00022769273001915194
ONECUT2,5.1461450108579316e-05
OTX2,0.00026066486841936184
PATZ1,0.0001726259710932771
PAX2,0.00031297688227434166
PBX1,-2.9736666317458594e-05
POU2F1,0.00012382173735701166
POU2F2,-0.0013418688489071815
POU6F1,3.9737789411711945e-05
PPARG,-0.0016334253753890072
PURA,0.0010223853064671067
RARA,0.00048298822850915144
REL,0.0002854419235377618
RELB,0.00022523401469896358
RFX5,2.3301007272914014e-05
RORC,-0.002336143116562637
RXRA,0.0005355733479021328
SETDB1,0.00019992132306573311
SMAD3,0.00030689073512389783
SOX4,-0.00015356218150531034
SP3,-0.00020528022499106006
SP4,0.00022573855917845683
SPI1,-0.0014780259876185525
SPIB,0.00021725814762289347
SREBF1,0.0004088495600262864
SREBF2,0.0004839257200380351
STAT1,-0.0018285852849060165
STAT5A,-0.002600232606849288
TAL1,-0.00011396530386177345
TBX21,0.0015313893114918434
TCF3,0.00014437869514009487
TCF4,-9.891166863180546e-05
TCF7L1,3.224272548211578e-05
TCF7L2,-2.809488694780242e-05
TEAD3,0.00012344861988625676
TEAD4,0.00021054081838797908
TFAP4,-0.0007961225151310873
TFDP1,-0.0006169622541788828
THAP11,0.00020569941682276564
TLX2,-0.00012145552031698738
TP53,-0.00041095526198980573
TP73,3.1267427016442955e-05
VEZF1,-6.978674783705987e-06
XBP1,2.508820530592342e-05
YBX1,-0.004385284018348914
YY2,6.752051948059984e-05
ZBTB17,-0.00015847013650422802
ZBTB20,-0.00013309222083960422
ZBTB25,5.953998180575154e-06
ZNF225,-0.0002702724638996275
ZNF35,-7.818558017203407e-05
ZNF354B,0.00023853058143759993
ZNF354C,0.00010804727145866299
ZNF367,0.00018798274945141039
ZNF407,0.0007654036635848793
ZNF580,-5.986690458650135e-05
