TF,SHAP_diff
ATF1,-0.00018004827148527895
ATF2,-6.619782641966313e-05
ATF3,-0.0005494010529791118
ATF5,0.0010420915707075736
BACH2,0.00012048731071573733
BATF,0.001720266792369361
BCL11A,8.282949717595224e-05
BHLHE41,5.658091873606712e-05
CEBPA,-0.00015007457323139593
CEBPB,-0.00014456684528186994
CEBPD,8.844871577242332e-05
CEBPG,0.0004931772237644137
CREB3,0.0002948328968933411
CREB3L2,5.594475331708732e-05
CREB3L3,0.022024367427925125
CREBZF,0.00019294427547858714
DBP,-1.9167530636871135e-05
E2F1,0.0007261328622080953
E2F2,-0.0006174419472082317
E2F4,9.38864644108372e-05
E2F6,8.785961131546635e-05
E2F7,-0.00042083384248207
E2F8,-0.0001064559478250193
EGR1,-0.00014951034799782868
ELF1,-0.00020556948106400301
ELF3,-6.927805079557143e-05
ELF4,9.154585048810138e-05
ELK1,0.0002452500765813248
ELK3,-0.00011852279305513335
ELK4,0.00070263414179631
EOMES,-0.0009674249911443861
ESRRA,0.0001416525681419225
ETS1,-0.0004403864561260797
ETS2,6.575823419538076e-05
ETV2,-3.956764135749108e-06
ETV3,3.442193896942966e-05
ETV4,-2.616802540273572e-05
ETV5,-0.00018228694212430336
ETV6,-1.2159853965462748e-05
ETV7,-0.0002535904140280053
FLI1,0.0012633051290230112
FOS,-0.023196695984340557
FOSB,-0.0615552048945949
FOSL2,0.0004629328832825709
FOXM1,-0.024597570325860678
FOXP3,-0.00023153520757310123
GABPA,-0.0005047452450672665
GATA1,-0.000121785275155939
GATA2,5.4777561641584756e-05
GATA3,0.0004929954633832638
GFI1B,-9.283322136038618e-05
GMEB1,-0.000262142972519946
GTF3A,-0.007788940497447144
HES1,-2.0751229506715788e-05
HMGA1,0.00906505792468803
HNF1B,0.002781130514584137
HOXA10,9.692691387587428e-05
HOXA9,5.482130554860792e-05
HOXB2,-0.0001766404749978033
HOXC5,-5.002604191591139e-05
HOXC9,0.0004623995713491032
IKZF1,4.8686156951829233e-05
IKZF2,3.2548251915344034e-05
IRF1,-0.0002611953951017653
IRF3,-4.54717422373609e-05
IRF5,0.0008709802145350481
IRF7,8.221254883683442e-05
IRF8,-0.00024444719185661454
JUN,-0.03681015724292326
JUND,0.06506050515170643
KLF12,3.984264042499805e-05
KLF13,-0.0001052320251473433
KLF2,-0.00951007473423605
KLF4,-0.0001377771061561928
KLF6,0.02511879776572385
LEF1,-8.656398621800227e-05
LHX1,-7.702984777693936e-05
MAFB,-0.00011071421076262305
MAFF,0.000318971855175081
MAFG,-7.530946084211107e-05
MAFK,-0.00010343471481113145
MBD2,7.188026557136351e-05
MBNL2,-0.0005915855020048433
MITF,0.00016181503443856232
MSC,-0.00046184585096602053
MXD4,0.0038387366119829805
MYC,0.00045044705317957975
NCOA1,0.0002444036421715133
NFATC2,-6.372551068487126e-06
NFE2,6.710859480596224e-05
NFE2L3,0.0008414586777488666
NFIA,0.000402135394585069
NFKB1,0.003115755357964281
NFKB2,7.212965540321603e-05
NFYB,-0.001756379900002408
NFYC,-0.0003464398918972489
NHLH1,6.083287008372943e-05
NR2C2,-7.180398090214905e-06
NR3C1,0.0002275673762221623
ONECUT2,4.09175226700649e-05
OTX2,-0.00012466474985591567
PATZ1,9.820240121667041e-05
PAX2,-1.1209404133280674e-05
PBX1,0.00017252875177921898
POU2F1,0.0005595304571713309
POU2F2,0.000591680472637015
POU6F1,-4.286374365446377e-05
PPARG,-0.00015680451701587854
PURA,0.00027664602012080907
RARA,-1.3089863727614682e-05
REL,0.00012063259087131189
RELB,-0.00048337861716923344
RFX5,-0.0001831839243873934
RORC,0.0005420169289762813
RXRA,0.00012995415988008665
SETDB1,0.00026472339504272143
SMAD3,0.0003284400957897205
SOX4,-0.0005460247602605793
SP3,-0.00017987680059184622
SP4,0.00026929042620831635
SPI1,0.0005827411067316066
SPIB,0.0003590636656706269
SREBF1,-6.981586767719022e-05
SREBF2,0.0003273990048365735
STAT1,-8.508393624209035e-05
STAT5A,0.023844837352313936
TAL1,-2.7245083704376923e-05
TBX21,-0.003317535827732685
TCF3,0.00021300745887168647
TCF4,-0.00014621583241988394
TCF7L1,4.4168936914481125e-05
TCF7L2,0.00030956721918579924
TEAD3,0.00012947324735909584
TEAD4,0.0005025393366910912
TFAP4,-3.6745305668521095e-05
TFDP1,-0.0003251730754204558
THAP11,5.8965367821953e-05
TLX2,0.0011661369332874954
TP53,-1.7145354808854127e-05
TP73,-4.6723067572507726e-06
VEZF1,-0.00022783573566099866
XBP1,-0.0005952307066940776
YBX1,-0.0010651616531194728
YY2,-7.143728441100504e-05
ZBTB17,2.753627225073411e-05
ZBTB20,-0.00038163614509697526
ZBTB25,-0.00012037033450082948
ZNF225,-0.00033862936818598855
ZNF35,-9.446940985204913e-05
ZNF354B,0.00021401943645583355
ZNF354C,3.360189572610392e-05
ZNF367,-0.00010133750772215876
ZNF407,0.00046621410023310215
ZNF580,-0.000214810073727403
