TF,SHAP_diff
ATF1,-0.0003036407152995015
ATF2,0.0001457526980216051
ATF3,-2.4470128841205914e-05
ATF5,0.0003416767262881464
BACH2,-2.4485280591815272e-05
BATF,0.0034174555377732138
BCL11A,-1.7674945267810705e-05
BHLHE41,3.148705911927167e-05
CEBPA,-4.694245377128687e-05
CEBPB,3.256001477174238e-05
CEBPD,0.00016205326287863192
CEBPG,9.329844761898214e-05
CREB3,0.00017486006466833003
CREB3L2,2.1666620548599453e-05
CREB3L3,-0.0014970947379922765
CREBZF,-0.00036558123299442185
DBP,-6.587696320830288e-05
E2F1,0.00013005788665243538
E2F2,0.001028334336548286
E2F4,0.00014472249140097158
E2F6,-1.2901120485043748e-05
E2F7,1.2094286086396668e-05
E2F8,-0.0004268657558812761
EGR1,0.00011101190135627464
ELF1,-0.00034601461156393053
ELF3,-8.165820364807828e-05
ELF4,5.139334628459417e-05
ELK1,-0.00024972075037695094
ELK3,-0.0004204509460625724
ELK4,0.000539484485473579
EOMES,-0.0022156828077871775
ESRRA,-1.363591443499799e-05
ETS1,-0.0010543169664870582
ETS2,2.7797409634659016e-05
ETV2,8.045797235803614e-06
ETV3,-4.073138948688194e-05
ETV4,-9.713445526993896e-07
ETV5,5.4583243217785126e-06
ETV6,-0.00019274594688810162
ETV7,-0.0001339896490408351
FLI1,0.0003478102128411673
FOS,-0.012065556288523046
FOSB,-0.015877020381611547
FOSL2,-3.082940787083353e-05
FOXM1,0.00815748459686248
FOXP3,-1.1658598308408916e-05
GABPA,-4.4204864077674265e-05
GATA1,5.0976284927016633e-05
GATA2,0.00024148681402067282
GATA3,0.0003630905633148396
GFI1B,8.99586733384336e-05
GMEB1,1.8352979740449664e-05
GTF3A,-0.003165905462877203
HES1,-2.8808456323857698e-05
HMGA1,0.003897154391128586
HNF1B,0.0001153432744331712
HOXA10,0.00027359921275166364
HOXA9,-0.00010282610121689184
HOXB2,-0.0004137592751382056
HOXC5,3.951911044566326e-05
HOXC9,-8.91719569642255e-05
IKZF1,-0.0002778161256782482
IKZF2,-0.00012943276761400466
IRF1,-0.00026434698498977957
IRF3,-7.907340724888508e-07
IRF5,8.97849982274492e-05
IRF7,2.7571935543610897e-05
IRF8,-0.0002718114604658815
JUN,-0.009584088144626522
JUND,0.06169074595581288
KLF12,4.018628457582251e-06
KLF13,-0.00040397483396728356
KLF2,-0.008718826988433948
KLF4,-5.781564211999059e-06
KLF6,0.0066277431625101375
LEF1,-0.0003020569037147274
LHX1,2.2956609944519576e-05
MAFB,-9.525122582390214e-05
MAFF,4.4724976415807285e-05
MAFG,0.0005729155889048479
MAFK,-0.00010693391707650773
MBD2,-0.0004324045524779478
MBNL2,-6.678129844942591e-05
MITF,8.027977226984515e-05
MSC,0.0008670439622506304
MXD4,0.00022955969534043793
MYC,0.00030951397676199516
NCOA1,0.0001194744033160223
NFATC2,0.0004715993771465124
NFE2,-0.0001714778937408435
NFE2L3,0.0008331066945968403
NFIA,0.0002764068683934641
NFKB1,0.0024280628299646247
NFKB2,1.463629931769462e-05
NFYB,-0.00025939502721839414
NFYC,-0.00015373944817597969
NHLH1,1.2110056909888664e-05
NR2C2,3.347564161396885e-05
NR3C1,-6.369557744292566e-05
ONECUT2,0.0003832858440732256
OTX2,-0.00011858094563586301
PATZ1,0.0002256796564321562
PAX2,0.00011239088208881361
PBX1,-8.234169217534864e-06
POU2F1,-3.357984996596347e-05
POU2F2,0.0003970462494969413
POU6F1,1.3233267854651498e-05
PPARG,-0.0005966586506965647
PURA,0.00043881255082582973
RARA,-0.0002699623971842664
REL,-0.00010818548829305959
RELB,0.00018838240499965714
RFX5,4.156806908091135e-05
RORC,0.00015270530262091327
RXRA,6.003347826934761e-05
SETDB1,0.00012145148287456944
SMAD3,5.0531496608916114e-05
SOX4,-1.994383404868232e-05
SP3,-8.490190268835078e-05
SP4,7.748836274912754e-05
SPI1,0.0004015816859750294
SPIB,0.0002657717642040281
SREBF1,0.0003100398285790313
SREBF2,0.0002950860483921919
STAT1,-0.0001763854409829705
STAT5A,0.004222201456565687
TAL1,2.858966405947335e-05
TBX21,-0.004281336113437256
TCF3,0.0003534458658245895
TCF4,8.436124466138176e-05
TCF7L1,3.949913519213324e-05
TCF7L2,-6.794981238531447e-05
TEAD3,5.5982055048306524e-05
TEAD4,0.00037352720688269947
TFAP4,0.0002764173228007919
TFDP1,-0.000265564304591995
THAP11,0.00013582891856470905
TLX2,-5.3985224585476815e-05
TP53,-0.0002453040446921492
TP73,0.00011219491597703102
VEZF1,-6.450870388815286e-05
XBP1,-0.0009826174142799733
YBX1,-0.001136028269487137
YY2,-0.00012342480588256979
ZBTB17,-6.466194318860907e-06
ZBTB20,-0.0002660545942848385
ZBTB25,-3.571240215674521e-05
ZNF225,-3.9159013162312734e-05
ZNF35,3.0315380682138553e-05
ZNF354B,9.196571628326637e-05
ZNF354C,1.083861042717641e-05
ZNF367,-4.901240026640989e-05
ZNF407,0.0002620290511153989
ZNF580,-0.000594283495229391
