TF,SHAP_diff
ATF1,-0.00019522535115996795
ATF2,3.417962938410301e-05
ATF3,-6.906319925837818e-05
ATF5,-0.00040237234455294045
BACH2,-0.00023115221575857115
BATF,0.0008144477565659091
BCL11A,-1.490468672114718e-05
BHLHE41,-4.3892854410649124e-05
CEBPA,0.00015063893688488885
CEBPB,-0.00014438386326861582
CEBPD,2.9763346915570482e-05
CEBPG,0.00036612607153993444
CREB3,8.176265302716938e-05
CREB3L2,0.00021337926751841145
CREB3L3,-0.0030108228760893216
CREBZF,-0.0007198630083350202
DBP,-4.1173138894997195e-05
E2F1,-0.0010894546092151374
E2F2,0.00010167188898689612
E2F4,0.0005506055985223558
E2F6,-2.019800658674919e-05
E2F7,-0.00013558113665820322
E2F8,3.425875000640728e-05
EGR1,0.00038886366441349604
ELF1,-5.556201444021235e-05
ELF3,-0.00011420537922737995
ELF4,0.00016563147031991462
ELK1,-0.00017116933607699486
ELK3,-0.0013382039289614905
ELK4,0.0009850553473969299
EOMES,-0.0011100163367375308
ESRRA,-7.414936651951016e-05
ETS1,-0.002271469556906574
ETS2,3.703310410363875e-05
ETV2,-5.539772434305948e-05
ETV3,4.172443609223329e-05
ETV4,-0.00019296464332401584
ETV5,-1.7501221384679564e-05
ETV6,-3.119279641632211e-05
ETV7,-0.0001578290395263159
FLI1,-0.00014322808069293879
FOS,-0.006848400233993251
FOSB,-0.005685772644944488
FOSL2,0.0002883550849733834
FOXM1,0.007902863118043666
FOXP3,-0.00037359085406232177
GABPA,-0.0004843290869663289
GATA1,-8.54554076792303e-06
GATA2,-0.00021252367757419285
GATA3,3.0977186325820155e-05
GFI1B,8.9044247958112e-05
GMEB1,-7.712734411857906e-05
GTF3A,0.015444023364680407
HES1,-8.878466274085835e-05
HMGA1,0.012199324681796589
HNF1B,0.00027367069231686546
HOXA10,3.1007153185293345e-05
HOXA9,0.00025197385937735124
HOXB2,-0.0002054116434896011
HOXC5,0.0001244948794304795
HOXC9,-4.543054909954916e-05
IKZF1,-0.0002958164717495957
IKZF2,-0.00011219999146650613
IRF1,-0.0007074973896942217
IRF3,-2.7490787821972836e-05
IRF5,0.00033904135935184683
IRF7,-3.8364770615733474e-06
IRF8,0.00011814273345142344
JUN,-0.014029791955917054
JUND,0.04926669472233348
KLF12,3.526687471711264e-05
KLF13,-0.001161450451627045
KLF2,-0.032601337963338764
KLF4,2.6150366517871353e-05
KLF6,0.001104466987146088
LEF1,7.974724203883999e-05
LHX1,-0.00030616032549832
MAFB,-0.00027490681833909354
MAFF,-8.104978078998727e-05
MAFG,0.0016357805700701906
MAFK,9.34852675202772e-06
MBD2,0.00013591776673093118
MBNL2,-0.00010396928331559275
MITF,-0.00016452188519242288
MSC,-4.479783374520162e-05
MXD4,0.0016289473571653242
MYC,0.00020507283574579924
NCOA1,0.0002811769953273949
NFATC2,0.0002491878090188774
NFE2,1.467373902817705e-06
NFE2L3,0.0009805995237138526
NFIA,-2.1486515187153227e-06
NFKB1,0.009832234178544765
NFKB2,-4.8888860113577756e-05
NFYB,-0.0007332679148984173
NFYC,-0.00037453447161302407
NHLH1,0.00015317095114441033
NR2C2,0.00019035203534012812
NR3C1,0.0004465341378940091
ONECUT2,0.00026481890767439403
OTX2,0.0003223779476447787
PATZ1,-2.6311657912422315e-05
PAX2,5.421312600562917e-06
PBX1,9.617725729177005e-05
POU2F1,-0.00010586399863705719
POU2F2,-0.0003764880271813043
POU6F1,2.9725488030152027e-05
PPARG,-0.0009284742138116435
PURA,0.0007495816130400465
RARA,8.917925233854961e-05
REL,0.000215642180233226
RELB,0.0005954612909071658
RFX5,2.834522378984249e-05
RORC,-2.943609873118636e-05
RXRA,0.00018882968259514355
SETDB1,0.00014890546323334525
SMAD3,3.0556983337608555e-05
SOX4,1.4266899563343559e-05
SP3,0.000497243941975386
SP4,0.0003825238275072802
SPI1,0.00028615633366018393
SPIB,2.9487130245838797e-05
SREBF1,0.0002838218606136846
SREBF2,0.001010297350685251
STAT1,-0.0004337124057409565
STAT5A,-0.0049117630135838
TAL1,3.143336273033394e-05
TBX21,-0.0008413214299020437
TCF3,0.00020415236778756622
TCF4,-0.00016903599614455863
TCF7L1,0.00011828694046262398
TCF7L2,-5.67880559046095e-06
TEAD3,4.01288156183575e-05
TEAD4,0.00018039338460316116
TFAP4,-0.00028887431582856583
TFDP1,-0.00022170726119291958
THAP11,3.6471118833604846e-05
TLX2,7.302493499240538e-05
TP53,-6.0898953052848214e-05
TP73,4.426532069503449e-05
VEZF1,0.00025068612763042654
XBP1,1.992063362963407e-05
YBX1,0.0006509515693101042
YY2,-6.704196293915446e-05
ZBTB17,-0.0007313684956898948
ZBTB20,-0.0001180182954941502
ZBTB25,-0.0001636812202493256
ZNF225,-0.00021510738858106758
ZNF35,2.074499084459e-05
ZNF354B,0.00020684647707685746
ZNF354C,5.3130124325868964e-05
ZNF367,-9.206543135129605e-05
ZNF407,0.0010417752875306872
ZNF580,-0.0002498438020841339
