TF,SHAP_diff
ATF1,-0.0002112609562896862
ATF2,0.00017368894646200745
ATF3,-0.0006943061058581534
ATF5,-0.0024663001992215453
BACH2,-0.00015440184806165608
BATF,-0.0009393480534711359
BCL11A,4.1611376111198045e-05
BHLHE41,2.4219444001310883e-05
CEBPA,0.0001238748790989531
CEBPB,-4.148022440676025e-05
CEBPD,-3.970230945900181e-06
CEBPG,7.259793258209806e-05
CREB3,9.785816463761989e-05
CREB3L2,-0.00015554417861850386
CREB3L3,-0.0313516647366763
CREBZF,0.00020100553967423513
DBP,-3.068733894109125e-05
E2F1,-0.0008715536707776896
E2F2,0.0006137129188564057
E2F4,0.0004273320260584516
E2F6,2.675157169280477e-05
E2F7,0.00010723449768197919
E2F8,-0.0003060311496933017
EGR1,-9.215494145062678e-05
ELF1,-0.001725890907936868
ELF3,-4.185447891062576e-05
ELF4,-3.442019967039185e-06
ELK1,-0.00017245258000060212
ELK3,-0.0003622675838126692
ELK4,0.00026010773309166006
EOMES,-0.0029422860748137287
ESRRA,2.0640050870215723e-05
ETS1,-0.0002697890039766275
ETS2,0.00014066591184398882
ETV2,-6.174621212137301e-05
ETV3,-1.0942076795035505e-05
ETV4,8.175120424200348e-06
ETV5,-4.9982456768349506e-05
ETV6,-6.050982842475932e-06
ETV7,-6.904530026365885e-05
FLI1,0.0007393970444016311
FOS,0.014037815144012866
FOSB,0.0041903352579952
FOSL2,0.00012426517646832268
FOXM1,0.002903329782359146
FOXP3,-0.0003005010470996701
GABPA,-2.3587812318242676e-05
GATA1,4.8690832083883115e-05
GATA2,0.00024214607806531885
GATA3,0.0003530319966763448
GFI1B,0.00016030928440735175
GMEB1,-3.91435311133544e-05
GTF3A,-0.011178027658392337
HES1,-0.00014693861313774782
HMGA1,-0.013868539765209255
HNF1B,-7.525381182089372e-05
HOXA10,-9.43327931436008e-05
HOXA9,-1.499498570090199e-05
HOXB2,-0.0005822974186347444
HOXC5,-2.635173787816343e-05
HOXC9,-0.00016682041469906147
IKZF1,-0.00015416404774747441
IKZF2,-0.00011912819822462908
IRF1,0.0006674334380346007
IRF3,0.0004889320942198648
IRF5,-0.000644989278205011
IRF7,3.725518133902408e-05
IRF8,-0.00019620170918857471
JUN,0.012008654832618686
JUND,0.046629697750780436
KLF12,-0.00011075614481017407
KLF13,-5.7268035974337476e-05
KLF2,0.03803149282684285
KLF4,0.00019263820907333153
KLF6,-0.004986396336540775
LEF1,-0.000587536290516618
LHX1,0.0002623654398099171
MAFB,-0.0005388602447807062
MAFF,-0.00015605473861895786
MAFG,0.001638412801528188
MAFK,-7.084654690927743e-06
MBD2,0.00029240859010595734
MBNL2,0.00013569246599486523
MITF,5.917919392117717e-05
MSC,-0.002045504519668592
MXD4,-0.010125123888761665
MYC,-0.0013589599245280636
NCOA1,0.0001041402801149883
NFATC2,-0.0006708958459845774
NFE2,0.0001234877945380848
NFE2L3,0.0006696298101218959
NFIA,0.00014321581617899044
NFKB1,0.005014243514347401
NFKB2,-0.00024766531554734384
NFYB,0.00012965833195098078
NFYC,-0.00012824720395178803
NHLH1,-8.67566819346534e-05
NR2C2,-4.776200889173549e-05
NR3C1,-6.151803603935785e-05
ONECUT2,3.542355591408401e-05
OTX2,-0.0001407052031269732
PATZ1,0.0001232200830710264
PAX2,0.00012892941144101568
PBX1,0.00015260123318793848
POU2F1,0.00012497823646123014
POU2F2,0.0007040520900333143
POU6F1,9.758377916594127e-06
PPARG,-0.004372319543298433
PURA,0.0003250511709387376
RARA,2.3424384993168867e-05
REL,-3.063192988458857e-05
RELB,0.0005625888724626176
RFX5,6.244483111611172e-05
RORC,8.719629201695838e-05
RXRA,0.00010058886380928141
SETDB1,-0.00015985761805925616
SMAD3,6.525381609760656e-05
SOX4,-1.8033780617164128e-05
SP3,-0.0004484116647099982
SP4,-1.2407945983991256e-05
SPI1,-0.0002775556291384115
SPIB,-7.603701785268521e-05
SREBF1,-0.00044036399241393536
SREBF2,-3.023387275204997e-06
STAT1,0.00018488438724076285
STAT5A,0.002728558652454952
TAL1,3.8961190441962e-05
TBX21,-0.005524520612721113
TCF3,0.0001480059059307548
TCF4,0.00016175717947805018
TCF7L1,-0.00015385301499324885
TCF7L2,-5.130155583371179e-06
TEAD3,-3.4277423616210573e-06
TEAD4,1.0441033334636843e-05
TFAP4,0.001893989053161582
TFDP1,-0.0008800666973442474
THAP11,-0.0002492186372132898
TLX2,0.00046510036268439204
TP53,0.00013857131267249758
TP73,7.632636759514435e-05
VEZF1,-4.6839264075068355e-05
XBP1,-0.0005012280988746012
YBX1,-0.0013565515633589351
YY2,0.00019772473075633178
ZBTB17,4.178059921163456e-05
ZBTB20,6.505916787029883e-05
ZBTB25,-0.00025345322278739763
ZNF225,8.529692080781874e-05
ZNF35,2.3578230560867975e-05
ZNF354B,8.435531447364926e-05
ZNF354C,0.00014887455194387018
ZNF367,0.0003914552648843885
ZNF407,-0.00010442399363446166
ZNF580,-0.0006600404768215384
