TF,SHAP_diff
ATF1,-6.98722548025314e-05
ATF2,-4.180901498835338e-06
ATF3,6.468699120867281e-05
ATF5,-0.00032980684190292046
BACH2,1.3474071442308622e-05
BATF,-0.0006914213306215125
BCL11A,0.00015467608803675613
BHLHE41,4.8455769515472484e-05
CEBPA,0.00015524993613676868
CEBPB,7.399120707001667e-05
CEBPD,4.55681739699811e-05
CEBPG,3.6030921224674234e-05
CREB3,-7.598071120625113e-05
CREB3L2,-0.0002440711718683553
CREB3L3,0.00400863592601929
CREBZF,-1.5668440262256495e-05
DBP,1.382865275499757e-05
E2F1,0.0002045839832495948
E2F2,-0.0001341431118571964
E2F4,9.085030729013008e-05
E2F6,1.5125140970474353e-05
E2F7,1.8098656501638908e-05
E2F8,-0.0001312910737552105
EGR1,-5.916018647933828e-05
ELF1,-0.0001664387621060371
ELF3,9.370322188420835e-05
ELF4,-4.2156677577257195e-05
ELK1,0.00018817637278699848
ELK3,0.0003371399700731047
ELK4,-0.00039582704525102294
EOMES,0.00017004836056730963
ESRRA,1.8154279402345325e-05
ETS1,0.0006052482386245065
ETS2,-4.257135633687617e-05
ETV2,2.1375050260671643e-05
ETV3,-4.3958177981904214e-05
ETV4,1.3612822153321606e-05
ETV5,-3.352975291258035e-05
ETV6,5.267700113725616e-05
ETV7,-0.00019645794379766934
FLI1,0.0008065377907607197
FOS,0.014854748236532031
FOSB,0.025460780054142044
FOSL2,0.00038153520891312065
FOXM1,-0.0018258925574276073
FOXP3,-0.00020639585762833776
GABPA,0.00022788274223344224
GATA1,-8.129214341007728e-05
GATA2,0.0003213655634293856
GATA3,3.9023638475820346e-05
GFI1B,5.916699871045507e-05
GMEB1,-7.900513290239626e-05
GTF3A,-0.006432584029571385
HES1,0.00010768429430949844
HMGA1,-0.023797909152200973
HNF1B,0.0013360456842217094
HOXA10,1.0102985931398034e-05
HOXA9,-8.69062182072741e-05
HOXB2,9.495436334016737e-05
HOXC5,-2.4541012365972274e-05
HOXC9,-0.00011503971409686716
IKZF1,3.677010605180006e-05
IKZF2,-6.934216356214659e-05
IRF1,0.0006355396901664674
IRF3,0.0001319091266292032
IRF5,0.00017104133380916643
IRF7,8.380199539313458e-05
IRF8,-0.00010222593023524423
JUN,0.015278052913076469
JUND,0.006095987005020544
KLF12,-0.00014771775553062868
KLF13,0.000400124896919957
KLF2,0.02260284625604267
KLF4,-0.0003285433797722485
KLF6,-0.003576862167216123
LEF1,-0.00046296114572954927
LHX1,-4.902710950674127e-05
MAFB,2.363079482276305e-05
MAFF,-5.0432170944420655e-05
MAFG,-0.00016678890223737223
MAFK,-6.773664774806902e-06
MBD2,5.604478888427386e-05
MBNL2,0.00017129476680010166
MITF,-0.00012487714514898532
MSC,-0.0018065586794684951
MXD4,0.0003107412463401975
MYC,-0.0005614836581079303
NCOA1,-5.4765479928201606e-05
NFATC2,0.0003461690872333595
NFE2,-7.821084155207734e-05
NFE2L3,0.0001983294178319225
NFIA,-6.875610525866573e-05
NFKB1,-0.0015179989404049696
NFKB2,6.965389589895713e-05
NFYB,0.00010868915874553077
NFYC,9.948952341842649e-05
NHLH1,0.00012173404643920946
NR2C2,-0.00016421957402964387
NR3C1,-7.331707586315169e-05
ONECUT2,-6.775587811584069e-05
OTX2,-4.747833513314813e-05
PATZ1,-7.19486334011974e-05
PAX2,-4.4964932529465125e-06
PBX1,7.681001265000728e-05
POU2F1,0.00032235537975621755
POU2F2,0.0008735198826019515
POU6F1,3.34643254211297e-05
PPARG,-0.0005471797420934867
PURA,-0.0005378705535104387
RARA,0.00017570802527889107
REL,-4.677525583831043e-05
RELB,-0.0002990947237468685
RFX5,1.8141330240763755e-06
RORC,0.0010580283324271248
RXRA,-2.6603293162418653e-05
SETDB1,-0.00016482121083537192
SMAD3,3.373706074301187e-05
SOX4,2.5025384110868545e-05
SP3,7.999231962156769e-05
SP4,-0.00019834893034586273
SPI1,8.296027596909188e-05
SPIB,0.00023508471908653474
SREBF1,-0.0003877241885241468
SREBF2,-0.0002481006251106844
STAT1,0.0004685651689573258
STAT5A,-0.006106868172057196
TAL1,-8.252608834335432e-06
TBX21,-0.00040249289268981785
TCF3,-0.00010531943448525441
TCF4,-0.00029362144228976827
TCF7L1,3.3114680031350304e-05
TCF7L2,-3.3591719177434576e-05
TEAD3,2.7212969957650585e-05
TEAD4,-0.00016626535151165485
TFAP4,0.0009004335489134234
TFDP1,-1.2130720830609589e-05
THAP11,4.520435239012492e-05
TLX2,0.0005339805357369308
TP53,3.085499941193662e-05
TP73,2.4726172104542206e-05
VEZF1,-0.00014983584739293833
XBP1,-0.00036678057153360813
YBX1,-0.003059146812476288
YY2,1.0222738608325014e-05
ZBTB17,-4.0226234988770187e-05
ZBTB20,0.0001671404731708184
ZBTB25,-0.00012048867916303828
ZNF225,0.0001797263844616247
ZNF35,1.468250104050723e-06
ZNF354B,-7.20837226269888e-05
ZNF354C,-5.0030429483079153e-05
ZNF367,-8.514820413454787e-05
ZNF407,-0.00042487140213885114
ZNF580,-8.331947645426595e-05
