TF,SHAP_diff
ATF1,7.919592033167043e-06
ATF2,5.861397502859878e-05
ATF3,-0.00021027255482320795
ATF5,-1.9356365097311754e-05
BACH2,9.359385244490367e-05
BATF,-0.0009146767666763374
BCL11A,-1.3545412210681722e-07
BHLHE41,2.6185263273817604e-05
CEBPA,2.2023093172250184e-05
CEBPB,-1.547207879039295e-05
CEBPD,-2.1624862651770734e-05
CEBPG,-7.210447418309616e-05
CREB3,4.932844544258898e-05
CREB3L2,3.7988926006645694e-05
CREB3L3,0.0014922506711665569
CREBZF,9.483119313525592e-05
DBP,-2.3830803666593937e-05
E2F1,0.00026336369454557195
E2F2,-0.0002491492708361371
E2F4,-4.965604691253413e-05
E2F6,-6.168886132152146e-06
E2F7,-8.597020624407092e-06
E2F8,-0.0001811338199647455
EGR1,-3.824906738914021e-05
ELF1,-0.00011714152383665889
ELF3,6.732994735063885e-05
ELF4,-1.4950188645800432e-05
ELK1,0.00010774364512132663
ELK3,0.00041061249440474347
ELK4,-0.0003484122336348133
EOMES,-0.0011935734322333883
ESRRA,0.00013664882982766753
ETS1,0.0006493847454175974
ETS2,-8.600001700992426e-07
ETV2,5.737532436211555e-05
ETV3,0.00010090790920802637
ETV4,6.790765206579936e-05
ETV5,0.0002097608265884837
ETV6,5.681198605246359e-06
ETV7,3.96331874982443e-05
FLI1,0.00021479078958632018
FOS,0.004011639552806865
FOSB,0.010774714111488327
FOSL2,-0.0002480094234365007
FOXM1,0.0006436784459686617
FOXP3,-0.00015811881840395548
GABPA,0.00018182805029349065
GATA1,-3.749680656953564e-05
GATA2,0.0001347834107878629
GATA3,6.136328244057108e-05
GFI1B,-6.929083656259018e-05
GMEB1,-4.497042210712969e-05
GTF3A,-0.019124352311720962
HES1,-6.81996667309216e-05
HMGA1,-0.005243428345030372
HNF1B,1.1539830985404012e-05
HOXA10,-2.5563100979439504e-05
HOXA9,3.1085264125698516e-06
HOXB2,8.365845970762432e-05
HOXC5,-5.80248570570869e-06
HOXC9,-0.00011106987024924353
IKZF1,-0.00022974948865806127
IKZF2,1.6738666310489335e-05
IRF1,0.0004605738269008253
IRF3,-2.3965640089735513e-05
IRF5,-9.346376592235731e-05
IRF7,4.9936606942523995e-05
IRF8,-9.540205257237312e-05
JUN,0.007763586292069247
JUND,-0.002487452238328945
KLF12,-7.22358248467615e-05
KLF13,0.00036035047306296966
KLF2,0.018849340917593584
KLF4,-6.25734303604585e-05
KLF6,-0.003661677256697428
LEF1,0.00012498888228089722
LHX1,6.443406820317085e-05
MAFB,9.591740588686272e-05
MAFF,-2.0952403942990878e-05
MAFG,-0.0005275550574889088
MAFK,-1.0054433115524547e-05
MBD2,-0.0001747289724864269
MBNL2,3.456569306823488e-05
MITF,-0.00022214937260291433
MSC,0.0005442288452255416
MXD4,0.0030896235989429604
MYC,-0.0004840145326215396
NCOA1,-7.494340300492642e-05
NFATC2,-0.000266695103748601
NFE2,4.699777141579779e-05
NFE2L3,0.0003160986957367406
NFIA,-3.776620263841671e-05
NFKB1,-0.0011742025916154338
NFKB2,2.79282866806209e-05
NFYB,-3.446711477501063e-05
NFYC,0.00010875446587738213
NHLH1,7.1339161640004246e-06
NR2C2,-0.000219597305975904
NR3C1,9.911788712007382e-06
ONECUT2,-0.00012854690611840053
OTX2,1.758814382062924e-05
PATZ1,7.341315637803237e-05
PAX2,4.211701940118086e-05
PBX1,-1.0523326011552288e-05
POU2F1,-4.6496701705512825e-05
POU2F2,0.00040635132578682276
POU6F1,-3.434197870868647e-05
PPARG,0.00014045811827263226
PURA,-0.0004955852047402339
RARA,-0.0002001627114103399
REL,-0.00022315057593154863
RELB,-0.0001602688319299123
RFX5,5.597480857715019e-07
RORC,0.0003249351251151474
RXRA,-2.495571417359469e-05
SETDB1,-0.00010173572010704298
SMAD3,-0.00014288566292367102
SOX4,-2.0374318424599764e-06
SP3,-0.00013295239170937412
SP4,-0.00016514940156834342
SPI1,3.416417059368648e-05
SPIB,2.022105303044181e-05
SREBF1,-0.0003286234463178311
SREBF2,-0.00027851160050471253
STAT1,5.9112668374747115e-05
STAT5A,-0.003316587654312626
TAL1,2.1236352878399967e-05
TBX21,-0.003827711684963846
TCF3,-2.303129282350068e-05
TCF4,-7.533276230205316e-05
TCF7L1,-1.1396840826887512e-05
TCF7L2,-7.450335619455514e-06
TEAD3,-3.379503981694687e-05
TEAD4,-1.7055109106323012e-06
TFAP4,0.0003411752815195009
TFDP1,9.410816769918839e-05
THAP11,9.424027754060666e-05
TLX2,0.000333460317144767
TP53,3.610781850992436e-05
TP73,3.739750309314242e-05
VEZF1,-5.487073654560491e-05
XBP1,-9.56367545713932e-05
YBX1,-0.00024204895615554376
YY2,3.3329931114098684e-06
ZBTB17,0.00028261443750605465
ZBTB20,-4.9975047524109676e-05
ZBTB25,6.540503261385037e-05
ZNF225,0.00016001971761483118
ZNF35,6.280548641882448e-05
ZNF354B,-8.340238034336639e-05
ZNF354C,1.6833403235807652e-05
ZNF367,-1.5380407462429776e-05
ZNF407,-0.00035124077564057006
ZNF580,0.00020766751391379827
