TF,SHAP_diff
ATF1,-0.00021799923366696907
ATF2,2.352623446752065e-05
ATF3,-0.0001012004406292603
ATF5,0.00046362020786722114
BACH2,0.00013436943646458113
BATF,0.001476970181277073
BCL11A,0.00010399070096820518
BHLHE41,7.225722557597327e-05
CEBPA,0.0001471026592541153
CEBPB,-0.0002277383406731581
CEBPD,8.344403809922791e-05
CEBPG,3.4366658965401264e-05
CREB3,7.38408550893687e-06
CREB3L2,0.00022838324698785841
CREB3L3,0.0112492930446533
CREBZF,-0.00020712417981013585
DBP,-0.00011077120414326712
E2F1,0.0002442349951229566
E2F2,1.9740704038648534e-05
E2F4,0.00022975489440978748
E2F6,8.6719832394273e-05
E2F7,-0.0003982754858223962
E2F8,-0.0008322944212132708
EGR1,-8.674260112399834e-06
ELF1,7.254450647411558e-05
ELF3,0.00016586924673832234
ELF4,1.9995975668210795e-05
ELK1,9.614403229690711e-05
ELK3,-0.0006121392476218654
ELK4,0.0009226607021044478
EOMES,-0.0016408167203732708
ESRRA,-4.350401272743331e-05
ETS1,-0.0017448965204891797
ETS2,0.00013597018493252
ETV2,7.731638216464904e-05
ETV3,-0.00021848556164822926
ETV4,7.063763531088647e-05
ETV5,3.049336645936033e-05
ETV6,-0.00019558192277847989
ETV7,-0.0004235669712591657
FLI1,0.000520905296750272
FOS,-0.009009575173054618
FOSB,0.0037923077784797086
FOSL2,-0.000390730518049176
FOXM1,-0.020687564149398305
FOXP3,-0.0007551754823161953
GABPA,-0.0002070088378859811
GATA1,-0.00013143470457591542
GATA2,5.627124212398937e-05
GATA3,0.0005081849989989453
GFI1B,0.0004343837107724901
GMEB1,-0.0011984873140722793
GTF3A,0.0018782273354007077
HES1,-0.0003708226632402706
HMGA1,0.03281583058587581
HNF1B,0.0021402674702673827
HOXA10,0.0012135403261297455
HOXA9,0.0001568418087222567
HOXB2,-6.146884013870227e-05
HOXC5,0.00012767287843471918
HOXC9,-2.761196214095522e-05
IKZF1,-0.00017522616268207536
IKZF2,7.498755979182034e-05
IRF1,-0.0003236602058944043
IRF3,-0.0006474655633133188
IRF5,0.00045861744144268317
IRF7,5.48293399735474e-05
IRF8,-3.328747376431235e-05
JUN,-0.006702334123502258
JUND,0.036741089627398776
KLF12,0.00017746424264182987
KLF13,-0.0008761157487369151
KLF2,0.002523604579852167
KLF4,-1.8696939165466413e-05
KLF6,0.0024079736172194386
LEF1,0.0014808536597011247
LHX1,-7.551291697141486e-05
MAFB,4.5628609326806606e-05
MAFF,0.00021330120608976144
MAFG,0.0006486741519034103
MAFK,4.53565076366398e-05
MBD2,-0.00031881789795549327
MBNL2,-0.0006849942494861031
MITF,0.00014431651330063227
MSC,0.0021738395633355127
MXD4,-0.017703220482117546
MYC,0.0012659620934280056
NCOA1,0.0001771785605106433
NFATC2,0.0008090724070306652
NFE2,0.00014487740559442335
NFE2L3,0.00039402621339912575
NFIA,0.0001390343764557094
NFKB1,0.006416149483689147
NFKB2,-2.553742074487659e-05
NFYB,-0.001659890599085221
NFYC,-0.0006855686882549224
NHLH1,-0.0001331626713982993
NR2C2,0.00015120513342814458
NR3C1,-0.00024312611734620207
ONECUT2,-2.436712658597034e-05
OTX2,0.0002453625624534621
PATZ1,-0.00014690558947286857
PAX2,-0.00015095486135533349
PBX1,-0.00015856485353368436
POU2F1,0.0004160489749111705
POU2F2,0.00020218846331394841
POU6F1,1.166211447732332e-05
PPARG,0.00036001564350809977
PURA,0.0013414842165925577
RARA,8.341087654686503e-05
REL,0.00024703625288830596
RELB,-0.00011095381065035615
RFX5,-6.196755893250829e-06
RORC,0.0005641825842091498
RXRA,0.0002015920027476527
SETDB1,0.0003745139587657884
SMAD3,0.00017611183020892126
SOX4,-1.412286085950971e-05
SP3,-0.00011546323730713137
SP4,0.00010039152388755355
SPI1,0.0008872869428000489
SPIB,8.038133039030997e-05
SREBF1,0.0005706944419061623
SREBF2,0.00033887810858473195
STAT1,-0.0005880769020583823
STAT5A,0.00785598769662526
TAL1,-0.00015710345036414877
TBX21,0.000660095703266114
TCF3,0.00041861679351080575
TCF4,-1.1084745454946448e-05
TCF7L1,9.663066587431858e-05
TCF7L2,0.00010400527575679539
TEAD3,8.365078047626055e-05
TEAD4,0.00018967626267174276
TFAP4,-0.0007134647552136377
TFDP1,-0.00027821064753392306
THAP11,-0.00020235979070204696
TLX2,-0.00010325826631899524
TP53,-0.00015217050066428805
TP73,0.00012014548614142092
VEZF1,-0.00012607705394807517
XBP1,-0.0003004644812140586
YBX1,-0.009427511502407242
YY2,-0.00010290088259956831
ZBTB17,0.0002646037520966006
ZBTB20,-0.0003378721065483973
ZBTB25,0.00017615397869800517
ZNF225,-2.5642886485015084e-05
ZNF35,1.8189363944320608e-05
ZNF354B,0.00025012530894899
ZNF354C,8.352211926374157e-05
ZNF367,7.6911345459325e-05
ZNF407,0.0004025437686139162
ZNF580,0.0001515878208609028
