TF,SHAP_diff
ATF1,5.452372645811852e-05
ATF2,4.056142200401951e-05
ATF3,-0.0002717703353839005
ATF5,-0.00020278740044495292
BACH2,-1.5110281743848513e-05
BATF,-0.0010657456285443846
BCL11A,4.8076515358100486e-05
BHLHE41,4.650701666216192e-05
CEBPA,7.061676993353906e-05
CEBPB,-8.705753609428253e-06
CEBPD,8.233210053087983e-05
CEBPG,6.259814892265813e-06
CREB3,-0.0001052826335760044
CREB3L2,0.00020312458901275285
CREB3L3,0.003781408245940766
CREBZF,3.579370908928042e-05
DBP,-1.2980525789193865e-05
E2F1,0.0002906966746185748
E2F2,-0.00044268762880223753
E2F4,0.0001023183823544611
E2F6,5.4238300941067325e-05
E2F7,-0.0003542890252723615
E2F8,0.00025821078721270294
EGR1,-9.182726344266434e-05
ELF1,0.000341288452146264
ELF3,-3.115531425433695e-05
ELF4,6.431010499780274e-05
ELK1,0.0001439493296874049
ELK3,-0.00015997304582880066
ELK4,0.00013388031428905492
EOMES,-0.0003352917794224588
ESRRA,3.20448996811771e-05
ETS1,-0.0001705256613338786
ETS2,3.3794421381122306e-05
ETV2,7.896852745241485e-06
ETV3,-3.285649370939649e-05
ETV4,3.569020458200195e-05
ETV5,-3.7285387358683906e-05
ETV6,-7.021984266319186e-05
ETV7,-8.443143747901726e-05
FLI1,4.723291621225549e-05
FOS,-0.008518155084104724
FOSB,-0.027561047245497433
FOSL2,-0.0002545003859461127
FOXM1,-0.006947146028955835
FOXP3,-0.0003345589295139132
GABPA,-2.177641840725947e-05
GATA1,-3.0235615790415544e-05
GATA2,-9.441335264773585e-06
GATA3,-0.00017398219578251676
GFI1B,5.262796311480829e-05
GMEB1,-0.00017167967443267295
GTF3A,-0.0009790854566914498
HES1,1.110464436511615e-06
HMGA1,0.012211926736283404
HNF1B,1.2850860412916571e-05
HOXA10,0.000183664901662625
HOXA9,0.00012012383795231133
HOXB2,8.261101202852695e-05
HOXC5,3.186464199072923e-06
HOXC9,8.792792382341223e-06
IKZF1,3.897777855073811e-05
IKZF2,-2.9434221739899858e-06
IRF1,-7.573274928718204e-05
IRF3,-0.00022750997306591033
IRF5,-0.0004096171365588077
IRF7,-2.4997626175766547e-05
IRF8,0.00020965586737834208
JUN,-0.019284228044742814
JUND,0.009495527908095765
KLF12,-8.244550707290646e-06
KLF13,-2.3530617709952226e-05
KLF2,0.003045979024996183
KLF4,0.00010073305228943167
KLF6,0.002686409621534351
LEF1,-0.00019119575114953983
LHX1,-8.233561102499406e-05
MAFB,-7.197132607374818e-05
MAFF,-7.326868715312907e-05
MAFG,0.0001312382809410679
MAFK,-1.7720505599845265e-05
MBD2,-3.0177570542024283e-05
MBNL2,-0.0001819384563286803
MITF,-2.7596237415480064e-06
MSC,0.0007945326849537792
MXD4,0.0029552394270570275
MYC,0.00012086132091195938
NCOA1,3.525949609353465e-05
NFATC2,0.00021088872312437554
NFE2,-5.916859810439739e-06
NFE2L3,0.00013927643615214172
NFIA,-6.163780024868296e-06
NFKB1,0.0007481065875047188
NFKB2,0.000152490146430158
NFYB,-0.0009311761312141475
NFYC,0.00019527098949021166
NHLH1,4.0831518635921186e-05
NR2C2,-7.484835048670205e-05
NR3C1,5.1981063434098065e-05
ONECUT2,5.388026071329619e-05
OTX2,2.5014516390002503e-05
PATZ1,6.12620298169813e-06
PAX2,0.0003301344379457313
PBX1,-1.316173587427276e-05
POU2F1,4.384285238039716e-05
POU2F2,-0.00038036500118328505
POU6F1,1.2453887266761362e-05
PPARG,-0.0005014234239363027
PURA,0.00016345061665587886
RARA,0.00027184832626340474
REL,6.420701909309016e-05
RELB,0.00019240290194416328
RFX5,8.007083454418462e-06
RORC,9.252880426999842e-05
RXRA,4.3124246674306e-05
SETDB1,2.37577817788773e-06
SMAD3,7.394849281767861e-05
SOX4,-1.7458524698590177e-05
SP3,-4.0837047346471825e-05
SP4,0.00018556016172785987
SPI1,-0.00036609762897857546
SPIB,-8.555030780069093e-05
SREBF1,-0.00015053305734191366
SREBF2,7.759522308375022e-05
STAT1,-8.846200529579444e-05
STAT5A,0.0009325968970704923
TAL1,-4.96817982167604e-06
TBX21,0.0020149431495400743
TCF3,0.0001055058567646698
TCF4,3.175202224466426e-05
TCF7L1,4.821516448634242e-05
TCF7L2,-1.7673590233178943e-05
TEAD3,-6.023250524767446e-05
TEAD4,0.00011524047586811655
TFAP4,-9.259289581211544e-05
TFDP1,-5.557173989865829e-05
THAP11,-3.8334512900067554e-05
TLX2,0.00036888125921999036
TP53,-2.6018469343224222e-05
TP73,1.9158296671678436e-05
VEZF1,-0.0001200429850973939
XBP1,0.0004034534248128082
YBX1,-0.0011634351539500471
YY2,1.0280340078096319e-05
ZBTB17,9.499260712850733e-05
ZBTB20,-4.23483961270654e-06
ZBTB25,-5.1303847844488765e-06
ZNF225,1.5526947474165497e-05
ZNF35,-1.9555388719551053e-06
ZNF354B,2.5527453542215308e-05
ZNF354C,-7.63784403922589e-05
ZNF367,-0.00010253095293911576
ZNF407,0.0001286584444897909
ZNF580,0.00026417903327288344
